Niko,0.0
Niko,785520.0
Harpaz,540.0
Niko,0.0
Niko,60.0
Harpaz,0.0
Niko,60.0
Harpaz,0.0
Niko,0.0
Harpaz,0.0
Niko,0.0
Niko,0.0
Niko,60.0
Harpaz,0.0
Harpaz,12960.0
Harpaz,60.0
Harpaz,701700.0
Niko,1740.0
Niko,0.0
Harpaz,0.0
Harpaz,60.0
Niko,120.0
Niko,0.0
Harpaz,0.0
Harpaz,0.0
Niko,0.0
Harpaz,0.0
Harpaz,0.0
Harpaz,60.0
Harpaz,0.0
Harpaz,0.0
Harpaz,0.0
Harpaz,60.0
Niko,180.0
Harpaz,0.0
Niko,0.0
Harpaz,60.0
Harpaz,0.0
Harpaz,0.0
Harpaz,0.0
Niko,1680.0
Niko,0.0
Harpaz,360.0
Harpaz,0.0
Niko,180.0
Harpaz,240.0
Niko,2040.0
Harpaz,1200.0
Harpaz,60.0
Harpaz,0.0
Harpaz,0.0
Harpaz,0.0
Niko,1380.0
Harpaz,60.0
Harpaz,0.0
Niko,0.0
Harpaz,0.0
Niko,0.0
Harpaz,0.0
Harpaz,60.0
Niko,0.0
Harpaz,0.0
Harpaz,0.0
Niko,0.0
Harpaz,60.0
Niko,0.0
Niko,0.0
Niko,0.0
Harpaz,60.0
Harpaz,0.0
Niko,0.0
Harpaz,0.0
Niko,0.0
Harpaz,0.0
Niko,60.0
Harpaz,0.0
Niko,0.0
Niko,60.0
Harpaz,0.0
Harpaz,0.0
Niko,0.0
Harpaz,0.0
Harpaz,0.0
Niko,60.0
Harpaz,0.0
Harpaz,60.0
Niko,0.0
Niko,60.0
Harpaz,0.0
Niko,0.0
Harpaz,0.0
Harpaz,60.0
Harpaz,0.0
Harpaz,0.0
Niko,0.0
Harpaz,0.0
Niko,0.0
Harpaz,0.0
Harpaz,0.0
Harpaz,0.0
Niko,0.0
Harpaz,60.0
Harpaz,0.0
Harpaz,0.0
Harpaz,0.0
Niko,60.0
Niko,0.0
Harpaz,60.0
Harpaz,0.0
Harpaz,0.0
Niko,0.0
Harpaz,60.0
Harpaz,0.0
Harpaz,0.0
Harpaz,0.0
Niko,60.0
Harpaz,0.0
Harpaz,0.0
Harpaz,0.0
Harpaz,0.0
Harpaz,0.0
Niko,60.0
Niko,0.0
Niko,0.0
Harpaz,0.0
Niko,0.0
Harpaz,0.0
Niko,0.0
Harpaz,60.0
Harpaz,0.0
Harpaz,0.0
Niko,0.0
Harpaz,0.0
Niko,0.0
Niko,0.0
Harpaz,0.0
Niko,0.0
Harpaz,60.0
Harpaz,0.0
Niko,0.0
Harpaz,60.0
Harpaz,0.0
Niko,0.0
Harpaz,0.0
Niko,0.0
Harpaz,0.0
Niko,0.0
Harpaz,0.0
Niko,60.0
Harpaz,0.0
Harpaz,0.0
Harpaz,60.0
Harpaz,0.0
Niko,0.0
Harpaz,0.0
Harpaz,58740.0
Niko,0.0
Harpaz,0.0
Niko,0.0
Niko,0.0
Niko,0.0
Harpaz,60.0
Harpaz,0.0
Niko,0.0
Niko,0.0
Harpaz,0.0
Niko,0.0
Harpaz,0.0
Niko,0.0
Harpaz,0.0
Harpaz,60.0
Niko,0.0
Niko,0.0
Niko,0.0
Harpaz,0.0
Harpaz,60.0
Niko,0.0
Harpaz,3364620.0
Harpaz,4096320.0
Niko,14220.0
Harpaz,60360.0
Niko,0.0
Niko,0.0
Harpaz,60.0
Niko,0.0
Harpaz,60.0
Niko,0.0
Harpaz,2256840.0
Harpaz,0.0
Harpaz,0.0
Harpaz,60.0
Niko,1500.0
Niko,0.0
Niko,60.0
Niko,180.0
Niko,0.0
Niko,60.0
Harpaz,240.0
Niko,60.0
Harpaz,120.0
Harpaz,0.0
Niko,0.0
Niko,60.0
Harpaz,60.0
Niko,0.0
Niko,0.0
Harpaz,600.0
Harpaz,0.0
Niko,0.0
Niko,60.0
Niko,0.0
Niko,0.0
Harpaz,0.0
Harpaz,0.0
Niko,849900.0
Harpaz,900.0
Niko,60.0
Harpaz,60.0
Harpaz,0.0
Niko,0.0
Niko,60.0
Harpaz,0.0
Niko,0.0
