Idan,0.0
Idan,2100.0
Idan,0.0
Idan,60.0
Idan,0.0
Idan,0.0
harpaz,1480200.0
harpaz,60.0
harpaz,0.0
Idan,0.0
Idan,0.0
Idan,1837320.0
Idan,60.0
harpaz,0.0
Idan,0.0
harpaz,60.0
Idan,0.0
Idan,0.0
harpaz,0.0
harpaz,0.0
harpaz,0.0
Idan,60.0
harpaz,0.0
Idan,60.0
Idan,0.0
Idan,1170660.0
harpaz,349500.0
harpaz,1201800.0
Idan,60.0
harpaz,0.0
Idan,0.0
Idan,0.0
Idan,60.0
Idan,0.0
harpaz,0.0
harpaz,0.0
Idan,0.0
Idan,0.0
harpaz,0.0
harpaz,0.0
harpaz,0.0
Idan,60.0
harpaz,0.0
Idan,0.0
harpaz,699060.0
harpaz,900.0
Idan,23460.0
harpaz,2700.0
Idan,12840.0
harpaz,0.0
harpaz,0.0
Idan,0.0
Idan,60.0
harpaz,0.0
Idan,0.0
Idan,128940.0
harpaz,2340.0
harpaz,0.0
Idan,360.0
harpaz,0.0
harpaz,0.0
Idan,0.0
harpaz,0.0
harpaz,0.0
Idan,0.0
harpaz,0.0
harpaz,60.0
Idan,0.0
harpaz,0.0
Idan,0.0
Idan,0.0
harpaz,0.0
Idan,60.0
Idan,254820.0
Idan,22260.0
Idan,0.0
harpaz,60.0
Idan,0.0
harpaz,0.0
harpaz,0.0
Idan,0.0
Idan,0.0
harpaz,522120.0
harpaz,0.0
Idan,0.0
Idan,3120.0
harpaz,60.0
Idan,494160.0
harpaz,0.0
Idan,0.0
Idan,60.0
Idan,0.0
Idan,0.0
Idan,0.0
harpaz,345060.0
harpaz,180.0
harpaz,0.0
harpaz,0.0
harpaz,0.0
harpaz,0.0
Idan,60.0
Idan,2100.0
Idan,0.0
Idan,0.0
harpaz,171480.0
harpaz,2400.0
harpaz,60.0
harpaz,4440.0
harpaz,360.0
harpaz,855240.0
harpaz,420.0
Idan,87000.0
harpaz,0.0
harpaz,180.0
Idan,60.0
harpaz,12628680.0
Idan,60.0
harpaz,1192500.0
harpaz,305520.0
harpaz,0.0
Idan,120.0
harpaz,12600.0
Idan,0.0
Idan,0.0
harpaz,0.0
